Class Name, Initialization Kind, Reason for Initialization
sun.security.ssl.PreSharedKeyExtension$CHPreSharedKeyProducer, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.PreSharedKeyExtension$CHPreSharedKeySpec, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.PreSharedKeyExtension$CHPreSharedKeyStringizer, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.PreSharedKeyExtension$CHPreSharedKeyUpdate, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.PreSharedKeyExtension$PartialClientHelloMessage, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.PreSharedKeyExtension$PskIdentity, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.PreSharedKeyExtension$SHPreSharedKeyAbsence, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.PreSharedKeyExtension$SHPreSharedKeyConsumer, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.PreSharedKeyExtension$SHPreSharedKeyProducer, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.PreSharedKeyExtension$SHPreSharedKeySpec, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.PreSharedKeyExtension$SHPreSharedKeyStringizer, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.PredefinedDHParameterSpecs, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.ProtocolVersion, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.ProtocolVersion[], BUILD_TIME, arrays are initialized at build time
sun.security.ssl.PskKeyExchangeModesExtension, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.PskKeyExchangeModesExtension$PskKeyExchangeMode, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.PskKeyExchangeModesExtension$PskKeyExchangeMode[], BUILD_TIME, arrays are initialized at build time
sun.security.ssl.PskKeyExchangeModesExtension$PskKeyExchangeModesConsumer, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.PskKeyExchangeModesExtension$PskKeyExchangeModesOnLoadAbsence, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.PskKeyExchangeModesExtension$PskKeyExchangeModesOnTradeAbsence, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.PskKeyExchangeModesExtension$PskKeyExchangeModesProducer, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.PskKeyExchangeModesExtension$PskKeyExchangeModesSpec, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.PskKeyExchangeModesExtension$PskKeyExchangeModesStringizer, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.RSAClientKeyExchange, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.RSAClientKeyExchange$RSAClientKeyExchangeConsumer, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.RSAClientKeyExchange$RSAClientKeyExchangeMessage, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.RSAClientKeyExchange$RSAClientKeyExchangeProducer, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.RSAKeyExchange, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.RSAKeyExchange$EphemeralRSACredentials, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.RSAKeyExchange$EphemeralRSAPossession, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.RSAKeyExchange$EphemeralRSAPossessionGenerator, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.RSAKeyExchange$RSAKAGenerator, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.RSAKeyExchange$RSAKAGenerator$RSAKAKeyDerivation, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.RSAKeyExchange$RSAPremasterSecret, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.RSAServerKeyExchange, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.RSAServerKeyExchange$RSAServerKeyExchangeConsumer, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.RSAServerKeyExchange$RSAServerKeyExchangeMessage, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.RSAServerKeyExchange$RSAServerKeyExchangeProducer, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.RSASignature, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.RandomCookie, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.Record, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.RenegoInfoExtension, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.RenegoInfoExtension$CHRenegotiationInfoAbsence, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.RenegoInfoExtension$CHRenegotiationInfoConsumer, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.RenegoInfoExtension$CHRenegotiationInfoProducer, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.RenegoInfoExtension$RenegotiationInfoSpec, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.RenegoInfoExtension$RenegotiationInfoStringizer, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.RenegoInfoExtension$SHRenegotiationInfoAbsence, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.RenegoInfoExtension$SHRenegotiationInfoConsumer, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.RenegoInfoExtension$SHRenegotiationInfoProducer, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.SSLAlgorithmConstraints, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.SSLAlgorithmConstraints$SupportedSignatureAlgorithmConstraints, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.SSLAlgorithmDecomposer, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.SSLAlgorithmDecomposer$1, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.SSLAuthentication, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.SSLAuthentication[], BUILD_TIME, arrays are initialized at build time
sun.security.ssl.SSLBasicKeyDerivation, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.SSLBasicKeyDerivation$SecretSizeSpec, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.SSLCipher, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.SSLCipher$NullReadCipherGenerator, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.SSLCipher$NullReadCipherGenerator$NullReadCipher, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.SSLCipher$NullWriteCipherGenerator, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.SSLCipher$NullWriteCipherGenerator$NullWriteCipher, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.SSLCipher$ReadCipherGenerator, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.SSLCipher$SSLReadCipher, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.SSLCipher$SSLWriteCipher, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.SSLCipher$StreamReadCipherGenerator, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.SSLCipher$StreamReadCipherGenerator$StreamReadCipher, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.SSLCipher$StreamWriteCipherGenerator, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.SSLCipher$StreamWriteCipherGenerator$StreamWriteCipher, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.SSLCipher$T10BlockReadCipherGenerator, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.SSLCipher$T10BlockReadCipherGenerator$BlockReadCipher, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.SSLCipher$T10BlockWriteCipherGenerator, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.SSLCipher$T10BlockWriteCipherGenerator$BlockWriteCipher, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.SSLCipher$T11BlockReadCipherGenerator, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.SSLCipher$T11BlockReadCipherGenerator$BlockReadCipher, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.SSLCipher$T11BlockWriteCipherGenerator, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.SSLCipher$T11BlockWriteCipherGenerator$BlockWriteCipher, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.SSLCipher$T12CC20P1305ReadCipherGenerator, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.SSLCipher$T12CC20P1305ReadCipherGenerator$CC20P1305ReadCipher, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.SSLCipher$T12CC20P1305WriteCipherGenerator, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.SSLCipher$T12CC20P1305WriteCipherGenerator$CC20P1305WriteCipher, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.SSLCipher$T12GcmReadCipherGenerator, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.SSLCipher$T12GcmReadCipherGenerator$GcmReadCipher, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.SSLCipher$T12GcmWriteCipherGenerator, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.SSLCipher$T12GcmWriteCipherGenerator$GcmWriteCipher, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.SSLCipher$T13CC20P1305ReadCipherGenerator, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.SSLCipher$T13CC20P1305ReadCipherGenerator$CC20P1305ReadCipher, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.SSLCipher$T13CC20P1305WriteCipherGenerator, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.SSLCipher$T13CC20P1305WriteCipherGenerator$CC20P1305WriteCipher, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.SSLCipher$T13GcmReadCipherGenerator, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.SSLCipher$T13GcmReadCipherGenerator$GcmReadCipher, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.SSLCipher$T13GcmWriteCipherGenerator, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.SSLCipher$T13GcmWriteCipherGenerator$GcmWriteCipher, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.SSLCipher$WriteCipherGenerator, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.SSLCipher[], BUILD_TIME, arrays are initialized at build time
sun.security.ssl.SSLConfiguration, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.SSLConfiguration$1, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.SSLConfiguration$CustomizedClientSignatureSchemes, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.SSLConfiguration$CustomizedServerSignatureSchemes, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.SSLConsumer, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.SSLConsumer[], BUILD_TIME, arrays are initialized at build time
sun.security.ssl.SSLContextImpl, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.SSLContextImpl$$Lambda$1398/0x00000078012d9df0, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.SSLContextImpl$AbstractDTLSContext, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.SSLContextImpl$AbstractTLSContext, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.SSLContextImpl$CustomizedDTLSContext, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.SSLContextImpl$CustomizedTLSContext, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.SSLContextImpl$DTLS10Context, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.SSLContextImpl$DTLS12Context, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.SSLContextImpl$DTLSContext, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.SSLContextImpl$DefaultManagersHolder$1, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.SSLContextImpl$DefaultManagersHolder$2, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.SSLContextImpl$DefaultSSLContext, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.SSLContextImpl$TLS10Context, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.SSLContextImpl$TLS11Context, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.SSLContextImpl$TLS12Context, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.SSLContextImpl$TLS13Context, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.SSLContextImpl$TLSContext, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.SSLCredentials, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.SSLEngineImpl, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.SSLEngineOutputRecord, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.SSLEngineOutputRecord$HandshakeFragment, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.SSLEngineOutputRecord$HandshakeMemo, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.SSLEngineOutputRecord$RecordMemo, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.SSLExtension, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.SSLExtension$ClientExtensions, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.SSLExtension$ExtensionConsumer, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.SSLExtension$SSLExtensionSpec, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.SSLExtension$ServerExtensions, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.SSLExtension[], BUILD_TIME, arrays are initialized at build time
